start_ts,channel_id,dur,title,series_title,orig_title,slot_name,sport_type,event_type,season_type
2024-10-06 03:00:00,9,3299,"Автоспорт. Российская Дрифт серия ""Европа"". Трансляция из Рязани",Автоспорт. РДС Дрифт. 2024,Автоспорт. РДС Дрифт. 2024,"MCH. Автоспорт. РДС Дрифт. 2024 14/0  MCH. Автоспорт. Российская Дрифт серия ""Европа"". Трансляция из Рязани",Авто и мотоспорт: Автоспорт,Всероссийские Соревнования,2024
2024-10-04 08:20:00,9,3299,"Автоспорт. Российская Дрифт серия ""Европа"". Трансляция из Рязани",Автоспорт. РДС Дрифт. 2024,Автоспорт. РДС Дрифт. 2024,"MCH. Автоспорт. РДС Дрифт. 2024 14/0  MCH. Автоспорт. Российская Дрифт серия ""Европа"". Трансляция из Рязани",Авто и мотоспорт: Автоспорт,Всероссийские Соревнования,2024
2024-10-10 10:05:00,9,3599,"Автоспорт. Российская Дрифт серия ""Европа"". Трансляция из Рязани",Автоспорт. РДС Дрифт. 2024,Автоспорт. РДС Дрифт. 2024,"MCH. Автоспорт. РДС Дрифт. 2024 14/0  MCH. Автоспорт. Российская Дрифт серия ""Европа"". Трансляция из Рязани",Авто и мотоспорт: Автоспорт,Всероссийские Соревнования,2024
2024-10-07 04:40:00,9,2999,"Автоспорт. Российская Дрифт серия ""Европа"". Трансляция из Рязани",Автоспорт. РДС Дрифт. 2024,Автоспорт. РДС Дрифт. 2024,"MCH. Автоспорт. РДС Дрифт. 2024 14/0  MCH. Автоспорт. Российская Дрифт серия ""Европа"". Трансляция из Рязани",Авто и мотоспорт: Автоспорт,Всероссийские Соревнования,2024
2024-10-05 10:05:00,13,2877,"Автоспорт. Российская Дрифт серия ""Европа"". Трансляция из Рязани",Автоспорт. РДС Дрифт. 2024,Автоспорт. РДС Дрифт. 2024,"MCH. Автоспорт. РДС Дрифт. 2024 14/0  MCH. Автоспорт. Российская Дрифт серия ""Европа"". Трансляция из Рязани",Авто и мотоспорт: Автоспорт,Всероссийские Соревнования,2024
2024-10-04 03:00:00,13,3299,"Автоспорт. Российская Дрифт серия ""Европа"". Трансляция из Рязани",Автоспорт. РДС Дрифт. 2024,Автоспорт. РДС Дрифт. 2024,"MCH. Автоспорт. РДС Дрифт. 2024 14/0  MCH. Автоспорт. Российская Дрифт серия ""Европа"". Трансляция из Рязани",Авто и мотоспорт: Автоспорт,Всероссийские Соревнования,2024
2024-10-03 15:04:00,13,3299,"Автоспорт. Российская Дрифт серия ""Европа"". Трансляция из Рязани",Автоспорт. РДС Дрифт. 2024,Автоспорт. РДС Дрифт. 2024,"MCH. Автоспорт. РДС Дрифт. 2024 14/0  MCH. Автоспорт. Российская Дрифт серия ""Европа"". Трансляция из Рязани",Авто и мотоспорт: Автоспорт,Всероссийские Соревнования,2024
2024-10-04 20:55:00,13,3299,"Автоспорт. Российская Дрифт серия ""Европа"". Трансляция из Рязани",Автоспорт. РДС Дрифт. 2024,Автоспорт. РДС Дрифт. 2024,"MCH. Автоспорт. РДС Дрифт. 2024 14/0  MCH. Автоспорт. Российская Дрифт серия ""Европа"". Трансляция из Рязани",Авто и мотоспорт: Автоспорт,Всероссийские Соревнования,2024
2024-10-07 02:15:00,13,3299,"Автоспорт. Российская Дрифт серия ""Европа"". Трансляция из Рязани",Автоспорт. РДС Дрифт. 2024,Автоспорт. РДС Дрифт. 2024,"MCH. Автоспорт. РДС Дрифт. 2024 14/0  MCH. Автоспорт. Российская Дрифт серия ""Европа"". Трансляция из Рязани",Авто и мотоспорт: Автоспорт,Всероссийские Соревнования,2024
2024-10-05 21:55:00,1,5399,"Гандбол. Чемпионат России. OLIMPBET Суперлига. Женщины. ""Ростов-Дон"" (Ростов-на-Дону) - АГУ-""АДЫИФ"" (Майкоп)",Гандбол. Чемпионат России. Женщины. 2024-2025,Гандбол. Чемпионат России. Женщины. 2024-2025,"MCH. Гандбол. Чемпионат России. Женщины. 2024-2025 9/0  MCH. Гандбол. Чемпионат России. OLIMPBET Суперлига. Женщины. ""Ростов-Дон"" (Ростов-на-Дону) - АГУ-""АДЫИФ"" (Майкоп)",Гандбол,Чемпионат России,2024-2025
2024-10-04 16:25:00,10,6299,"Гандбол. Чемпионат России. OLIMPBET Суперлига. Женщины. ""Ростов-Дон"" (Ростов-на-Дону) - АГУ-""АДЫИФ"" (Майкоп)",Гандбол. Чемпионат России. Женщины. 2024-2025,Гандбол. Чемпионат России. Женщины. 2024-2025,"MCH. Гандбол. Чемпионат России. Женщины. 2024-2025 9/0  MCH. Гандбол. Чемпионат России. OLIMPBET Суперлига. Женщины. ""Ростов-Дон"" (Ростов-на-Дону) - АГУ-""АДЫИФ"" (Майкоп)",Гандбол,Чемпионат России,2024-2025
2024-10-04 21:20:00,10,5999,"Гандбол. Чемпионат России. OLIMPBET Суперлига. Женщины. ""Ростов-Дон"" (Ростов-на-Дону) - АГУ-""АДЫИФ"" (Майкоп)",Гандбол. Чемпионат России. Женщины. 2024-2025,Гандбол. Чемпионат России. Женщины. 2024-2025,"MCH. Гандбол. Чемпионат России. Женщины. 2024-2025 9/0  MCH. Гандбол. Чемпионат России. OLIMPBET Суперлига. Женщины. ""Ростов-Дон"" (Ростов-на-Дону) - АГУ-""АДЫИФ"" (Майкоп)",Гандбол,Чемпионат России,2024-2025
2024-10-05 03:00:00,10,5999,"Гандбол. Чемпионат России. OLIMPBET Суперлига. Женщины. ""Ростов-Дон"" (Ростов-на-Дону) - АГУ-""АДЫИФ"" (Майкоп)",Гандбол. Чемпионат России. Женщины. 2024-2025,Гандбол. Чемпионат России. Женщины. 2024-2025,"MCH. Гандбол. Чемпионат России. Женщины. 2024-2025 9/0  MCH. Гандбол. Чемпионат России. OLIMPBET Суперлига. Женщины. ""Ростов-Дон"" (Ростов-на-Дону) - АГУ-""АДЫИФ"" (Майкоп)",Гандбол,Чемпионат России,2024-2025
2024-10-04 16:25:00,12,6299,"Гандбол. Чемпионат России. OLIMPBET Суперлига. Женщины. ""Ростов-Дон"" (Ростов-на-Дону) - АГУ-""АДЫИФ"" (Майкоп)",Гандбол. Чемпионат России. Женщины. 2024-2025,Гандбол. Чемпионат России. Женщины. 2024-2025,"MCH. Гандбол. Чемпионат России. Женщины. 2024-2025 9/0  MCH. Гандбол. Чемпионат России. OLIMPBET Суперлига. Женщины. ""Ростов-Дон"" (Ростов-на-Дону) - АГУ-""АДЫИФ"" (Майкоп)",Гандбол,Чемпионат России,2024-2025
2024-10-04 21:55:00,12,5099,"Гандбол. Чемпионат России. OLIMPBET Суперлига. Женщины. ""Ростов-Дон"" (Ростов-на-Дону) - АГУ-""АДЫИФ"" (Майкоп)",Гандбол. Чемпионат России. Женщины. 2024-2025,Гандбол. Чемпионат России. Женщины. 2024-2025,"MCH. Гандбол. Чемпионат России. Женщины. 2024-2025 9/0  MCH. Гандбол. Чемпионат России. OLIMPBET Суперлига. Женщины. ""Ростов-Дон"" (Ростов-на-Дону) - АГУ-""АДЫИФ"" (Майкоп)",Гандбол,Чемпионат России,2024-2025
2024-10-04 22:45:00,13,4559,"Гандбол. Чемпионат России. OLIMPBET Суперлига. Женщины. ""Ростов-Дон"" (Ростов-на-Дону) - АГУ-""АДЫИФ"" (Майкоп)",Гандбол. Чемпионат России. Женщины. 2024-2025,Гандбол. Чемпионат России. Женщины. 2024-2025,"MCH. Гандбол. Чемпионат России. Женщины. 2024-2025 9/0  MCH. Гандбол. Чемпионат России. OLIMPBET Суперлига. Женщины. ""Ростов-Дон"" (Ростов-на-Дону) - АГУ-""АДЫИФ"" (Майкоп)",Гандбол,Чемпионат России,2024-2025
